Id,sex,site,Glabella x,Glabella y,Glabella z,Nasion x,Nasion y,Nasion z,Nasospinale x,Nasospinale y,Nasospinale z,Prosthion x,Prosthion y,Prosthion z,Dacryon right x,Dacryon right y,Dacryon right z,Zygoorbitale right x,Zygoorbitale right y,Zygoorbitale right z,Frontomalare orb. R x,Frontomalare orb. R y,Frontomalare orb. R z,Infraorbital Foramen R x,Infraorbital Foramen R y,Infraorbital Foramen R z,Zygomaxillare R x,Zygomaxillare R y,Zygomaxillare R z,Alare R x,Alare R y,Alare R z,Dacryon L x,Dacryon L y, Dacryon L z,Zygoorbitale L x,Zygoorbitale L y,Zygoorbitale L z,Frontomalare orb. L x,Frontomalare orb. L y,Frontomalare orb. L z,Infraorbital Foramen L x,Infraorbital Foramen L y,Infraorbital Foramen L z,Zygomaxillare L x,Zygomaxillare L y,Zygomaxillare L z,Alare L x,Alare L y,Alare L z
AMMUtu1488Mbw,male,Fayum,0.0,-0.23915609548877542,0.08629494943231678,0.0,-0.20281159001503185,0.07383964114812104,0.0,0.14372597159710765,0.062675241155416,0.0,0.26055437304298834,0.07641298729870043,0.08893957345044176,-0.12139975511005473,-1.5114562461877347E-4,0.2066645304896902,-0.004200866589022906,-0.0017176309009057456,0.32545222958646997,-0.16257751461967374,-0.06443737852538135,0.19617115072170935,0.0752516368366659,-0.017986982157317498,0.3178813131413811,0.14409918196975816,-0.10259219547213452,0.09638528934815607,0.08767098794418282,0.037273923163080855,-0.08893957345044176,-0.12139975511005473,-1.5114562461877347E-4,-0.2066645304896902,-0.004200866589022906,-0.0017176309009057458,-0.32545222958647,-0.16257751461967374,-0.06443737852538137,-0.19617115072170935,0.0752516368366659,-0.017986982157317498,-0.3178813131413811,0.14409918196975816,-0.10259219547213452,-0.09638528934815607,0.08767098794418283,0.037273923163080855
AMMUtu1492Mbw,male,Fayum,0.0,-0.24209365924067444,0.0785464948205723,0.0,-0.17528486194118514,0.06287418068339878,0.0,0.17036195172495444,0.07332072517260854,0.0,0.24914100445053283,0.06886584029420825,0.07888198835735043,-0.12306718591061337,-0.007772459315740073,0.15986166411869615,-0.03268575459682824,0.01375271869568098,0.3325806103468427,-0.17560625262703855,-0.06428700916888323,0.18191314888919813,0.08863663221681514,-0.03074054413621244,0.3482837824918883,0.13228311888570818,-0.08724812034203147,0.08997353368790809,0.10937722453514305,0.03449179378179236,-0.07888198835735043,-0.12306718591061336,-0.007772459315740073,-0.15986166411869615,-0.03268575459682824,0.01375271869568098,-0.3325806103468427,-0.17560625262703855,-0.06428700916888323,-0.18191314888919813,0.08863663221681516,-0.03074054413621244,-0.34828378249188824,0.13228311888570818,-0.08724812034203147,-0.0899735336879081,0.10937722453514305,0.03449179378179236
AMMUtu1495Mbw,male,Fayum,0.0,-0.24530018221684094,0.08212909136151225,0.0,-0.1960988811201719,0.06355586582769555,0.0,0.17413551972543945,0.07881937403293249,0.0,0.26184043915001565,0.08381894429054562,0.07743417873179198,-0.13292066096850555,-0.0043391502099681,0.17913124944491565,-0.0060423292039849755,-0.005196404883051333,0.3291793432349993,-0.17210632940920048,-0.051073458667931414,0.1809256428699117,0.07943340512058189,-0.04387811021760781,0.3257147184374253,0.14107880451324734,-0.09207484898398952,0.0889220376038593,0.09326866217864063,0.04240033520620518,-0.07743417873179198,-0.13292066096850555,-0.0043391502099681,-0.17913124944491568,-0.0060423292039849755,-0.005196404883051333,-0.3291793432349993,-0.17210632940920048,-0.05107345866793142,-0.1809256428699117,0.07943340512058188,-0.043878110217607805,-0.32571471843742533,0.14107880451324734,-0.09207484898398952,-0.08892203760385933,0.09326866217864063,0.04240033520620518
AMMUtu1496Mbw,male,Fayum,0.0,-0.2562115835676734,0.08446397711632697,0.0,-0.1948276138963248,0.061851025767230866,0.0,0.16813509456275422,0.08439277250864655,0.0,0.27117976057319515,0.07950946718401836,0.08077789864487164,-0.11792413386114907,-0.004366408523813748,0.17109544835678547,0.005817326367559105,8.994678222872181E-4,0.33825821509708937,-0.16817582418740212,-0.06312827932019673,0.1924701010592313,0.06804346119828054,-0.04017481975691764,0.32415093731151595,0.11754306281562184,-0.08788218805742168,0.09121260849520706,0.10055827883111411,0.03954360654795125,-0.08077789864487164,-0.11792413386114907,-0.004366408523813748,-0.17109544835678545,0.005817326367559105,8.994678222872181E-4,-0.33825821509708937,-0.16817582418740212,-0.06312827932019673,-0.19247010105923126,0.06804346119828056,-0.04017481975691764,-0.32415093731151595,0.11754306281562182,-0.0878821880574217,-0.09121260849520706,0.10055827883111412,0.03954360654795125
AMMUtu1497Mbw,male,Fayum,0.0,-0.2418101645977393,0.07925731097167096,0.0,-0.18660922106245237,0.05401669741683107,0.0,0.1676942279679754,0.062348792738663124,0.0,0.2510591729674053,0.06280513023089064,0.07492726062359542,-0.12865283148930773,-0.0022369658179735956,0.1891444724508083,-0.017360608904272226,0.009707988176613258,0.32913530387983847,-0.17218788703001112,-0.06061524936556908,0.19693089281760381,0.07682885990783414,-0.02257995410939289,0.3268025402307608,0.14499534372487333,-0.08637886747971601,0.09374952236803799,0.10121011615328908,0.032889082917010405,-0.07492726062359542,-0.1286528314893077,-0.0022369658179735956,-0.1891444724508083,-0.017360608904272226,0.009707988176613258,-0.32913530387983847,-0.17218788703001114,-0.06061524936556908,-0.19693089281760381,0.07682885990783414,-0.022579954109392886,-0.3268025402307607,0.14499534372487333,-0.08637886747971601,-0.09374952236803799,0.10121011615328908,0.032889082917010405
AMMUtu1500Mbw,male,Fayum,0.0,-0.24334220579544763,0.06947437470938951,0.0,-0.19423496808635526,0.06419883771708858,0.0,0.1536193284716718,0.0705658844555074,0.0,0.2771322295147137,0.08725680523691001,0.07228056959717408,-0.12998583952347706,9.494143403216936E-4,0.1926626249796905,-0.0028740266139025326,-0.004526377468274317,0.32002863916600716,-0.17627377166053898,-0.05199642107206483,0.20374899309065214,0.08843482825148445,-0.031025285270781907,0.3208889224886455,0.13366616819974894,-0.09781123965357319,0.07894899975275038,0.09044544929439385,0.03866195806492478,-0.07228056959717408,-0.12998583952347706,9.494143403216936E-4,-0.19266262497969047,-0.0028740266139025326,-0.004526377468274318,-0.32002863916600716,-0.17627377166053898,-0.051996421072064834,-0.20374899309065214,0.08843482825148444,-0.031025285270781904,-0.3208889224886455,0.13366616819974894,-0.0978112396535732,-0.07894899975275038,0.09044544929439385,0.03866195806492478
AMMUtu1097Mbw,male,Fayum,0.0,-0.24595455668864333,0.09675095699355277,0.0,-0.19310191994186154,0.08152637567675344,0.0,0.11479438406670844,0.08789485170173073,0.0,0.2408557176953531,0.07898584176799958,0.07725168460578158,-0.12568907120106446,0.0035513462047072585,0.2131268590813978,0.008299373240050638,-0.008327892838147749,0.33305741072564987,-0.15026846982679337,-0.05081222742796517,0.20150869657169365,0.07206777476190356,-0.035704997344375516,0.3163427596836781,0.16904745589734593,-0.11367829890594741,0.09234288382255791,0.06824612456277943,0.032393057241710245,-0.07725168460578158,-0.12568907120106446,0.0035513462047072585,-0.2131268590813978,0.008299373240050638,-0.008327892838147749,-0.33305741072564987,-0.15026846982679337,-0.05081222742796518,-0.20150869657169365,0.07206777476190356,-0.035704997344375516,-0.3163427596836781,0.16904745589734596,-0.1136782989059474,-0.09234288382255791,0.06824612456277943,0.032393057241710245
AMMUtu1099Mbw,male,Fayum,0.0,-0.2668857210565919,0.07012713660129158,0.0,-0.20033032407627943,0.06974658524989616,0.0,0.17346501684668314,0.09078189233306047,0.0,0.29067252342745253,0.07408323560190017,0.06308336206043975,-0.1306716172040553,-0.0030188872609770157,0.17993662580846242,-0.004342406115988249,-0.006421037958385193,0.319185962031164,-0.17238188426473006,-0.06098016430005418,0.17970456580187233,0.07638944355035408,-0.02255650572317893,0.3209328539978625,0.12636583563800657,-0.10899904402147773,0.07615949003839821,0.10617988082578075,0.04960621437099892,-0.06308336206043975,-0.1306716172040553,-0.0030188872609770157,-0.17993662580846242,-0.004342406115988249,-0.006421037958385193,-0.319185962031164,-0.17238188426473006,-0.06098016430005418,-0.1797045658018723,0.0763894435503541,-0.02255650572317893,-0.32093285399786253,0.12636583563800657,-0.10899904402147773,-0.07615949003839821,0.10617988082578077,0.04960621437099892
BerlinS3530M,male,Fayum,0.0,-0.24518892718149649,0.08907803940856718,0.0,-0.17688544223286082,0.0786840399242884,0.0,0.16600735038779307,0.08253825517640356,0.0,0.24361255189183761,0.07422051350101141,0.06413593087155474,-0.12179525424402371,-0.0026753584421362712,0.18055998928986886,0.0035216879486569094,-0.0035766107893334493,0.3423654501024719,-0.18464048054046261,-0.07254698969307403,0.18360387496299063,0.06231324653026003,-0.031140296886872372,0.3202467477377622,0.1454002868999464,-0.09085356848665264,0.09504673722033886,0.10142774697298625,0.038532400292933526,-0.06413593087155474,-0.12179525424402371,-0.0026753584421362712,-0.18055998928986886,0.0035216879486569094,-0.0035766107893334493,-0.3423654501024719,-0.18464048054046261,-0.07254698969307403,-0.18360387496299066,0.06231324653026003,-0.031140296886872372,-0.3202467477377622,0.1454002868999464,-0.09085356848665264,-0.09504673722033886,0.10142774697298625,0.038532400292933526
BerlinS3535M,male,Fayum,0.0,-0.2304894271309974,0.07927976993586669,0.0,-0.1880176405201887,0.07365863354216633,0.0,0.15468530628461755,0.09227487157435288,0.0,0.27983948964206445,0.07585504482502581,0.07628973540196883,-0.14771507227604383,0.002870374661803076,0.18794387767769033,0.007764691905441209,-0.018736402242369655,0.3247916985239568,-0.1940372113477774,-0.06629992505425848,0.18038546933946142,0.08378803387225059,-0.03172379727628714,0.3094424770927409,0.14199884494564013,-0.09045635483582337,0.08456885313183238,0.10019184876274134,0.043811944808229766,-0.07628973540196884,-0.1477150722760438,0.002870374661803076,-0.18794387767769033,0.007764691905441209,-0.018736402242369655,-0.3247916985239568,-0.1940372113477774,-0.06629992505425848,-0.1803854693394614,0.08378803387225059,-0.03172379727628713,-0.3094424770927409,0.14199884494564016,-0.09045635483582337,-0.08456885313183239,0.10019184876274134,0.043811944808229766
BerlinS3534M,male,Fayum,0.0,-0.25587203839590716,0.0615528571183081,0.0,-0.1861864873965317,0.04852160731532147,0.0,0.16560797405669014,0.07355580232641037,0.0,0.2750063977696592,0.08413305913702383,0.06660960374229653,-0.12972257128632828,-0.001746632866500045,0.1810656023354542,8.753104280017753E-5,-0.006302440610883645,0.3215256727343358,-0.17331503096236545,-0.047378407430945076,0.1881225480293248,0.08413829175278822,-0.029713162849930544,0.3428365534045915,0.10709029755538389,-0.08698185299278705,0.08717724474305696,0.11244355888076618,0.03824083380251455,-0.06660960374229653,-0.1297225712863283,-0.001746632866500045,-0.1810656023354542,8.753104280017753E-5,-0.006302440610883645,-0.32152567273433574,-0.17331503096236545,-0.047378407430945076,-0.1881225480293248,0.08413829175278822,-0.029713162849930544,-0.34283655340459157,0.1070902975553839,-0.08698185299278706,-0.08717724474305698,0.1124435588807662,0.03824083380251455
BerlinS3536M,male,Fayum,0.0,-0.25613395459683724,0.0935332675167991,0.0,-0.21486061783113905,0.0819216467683512,0.0,0.1755060374616106,0.0879887545173178,0.0,0.2638586188528783,0.07271280087946894,0.07132944323970475,-0.14014153161778464,0.00638072769651641,0.1603796811788783,-0.01095725882015446,0.004408784995002312,0.3350623018702271,-0.15512064848969193,-0.07749210541983202,0.18043996662947528,0.07377715111774862,-0.03832521907113597,0.31604220072324785,0.14716589773984176,-0.09796732287910725,0.08762828054870542,0.10109134812678441,0.03491689983758793,-0.07132944323970475,-0.14014153161778464,0.00638072769651641,-0.1603796811788783,-0.01095725882015446,0.004408784995002312,-0.3350623018702272,-0.15512064848969193,-0.07749210541983202,-0.18043996662947528,0.07377715111774862,-0.03832521907113597,-0.3160422007232479,0.14716589773984173,-0.09796732287910725,-0.08762828054870543,0.1010913481267844,0.03491689983758794
BerlinS3558M,male,Fayum,0.0,-0.25231764695683145,0.07261259935393108,0.0,-0.20295308379215404,0.05485447561764947,0.0,0.18713755873996735,0.07694009101877329,0.0,0.25845848762668794,0.08201038425775498,0.06256310369589002,-0.12373223474726805,-0.008816270328917738,0.18012114899400167,-0.014500871663974763,0.006558452605672702,0.3184182970516369,-0.16445877153713145,-0.05024541906145914,0.19395495326946427,0.06371582453087499,-0.029802323912780645,0.33868858020751247,0.12779336409678663,-0.092222799547181,0.09300784371769205,0.11602003151187765,0.031319585120611504,-0.06256310369589002,-0.12373223474726805,-0.008816270328917738,-0.18012114899400167,-0.01450087166397476,0.006558452605672702,-0.31841829705163693,-0.16445877153713143,-0.05024541906145915,-0.19395495326946427,0.06371582453087499,-0.02980232391278065,-0.33868858020751247,0.12779336409678663,-0.09222279954718102,-0.09300784371769205,0.11602003151187765,0.031319585120611504
BerlinS3561M,male,Fayum,0.0,-0.24598494414310118,0.0824412759226117,0.0,-0.2079807717931258,0.07752517147651569,0.0,0.1788806955613379,0.0786254838551545,0.0,0.2530655805591926,0.0707853635355187,0.07858298774364753,-0.13952761056196042,0.009346443986069092,0.16962044452185943,-0.0014838690809934685,-0.0017835563460980024,0.3354945285194768,-0.16817066098385058,-0.07257776607276717,0.18122633704670388,0.08053169750720218,-0.03738866122460043,0.3192003207678,0.1446056974405458,-0.09070888588204218,0.08421962079725559,0.09505446558690472,0.038423778144538505,-0.07858298774364753,-0.13952761056196042,0.009346443986069092,-0.16962044452185943,-0.0014838690809934685,-0.0017835563460980024,-0.3354945285194768,-0.16817066098385058,-0.07257776607276717,-0.18122633704670388,0.08053169750720218,-0.03738866122460044,-0.3192003207678,0.1446056974405458,-0.09070888588204219,-0.08421962079725559,0.09505446558690472,0.0384237781445385
BerlinS3553M,male,Fayum,0.0,-0.2471693170383534,0.07134128797649,0.0,-0.19486449174492593,0.05274150288329599,0.0,0.17385447486888933,0.07294542715114585,0.0,0.27544080973715324,0.06543656038544082,0.07270133606096112,-0.13711351132746993,-0.00284943787916047,0.1711494453061237,-0.008429288109148508,0.008899224272454953,0.33725579961970786,-0.1599694242424718,-0.058221763114134975,0.19230419402393578,0.06901346762729826,-0.019718346805351943,0.324562217096974,0.13321162240014278,-0.09673584499918243,0.0882297463982892,0.09965639574026748,0.03739377932718857,-0.07270133606096112,-0.13711351132746993,-0.00284943787916047,-0.1711494453061237,-0.008429288109148506,0.008899224272454952,-0.33725579961970786,-0.1599694242424718,-0.05822176311413498,-0.19230419402393578,0.06901346762729826,-0.019718346805351943,-0.324562217096974,0.13321162240014278,-0.09673584499918242,-0.0882297463982892,0.09965639574026747,0.03739377932718857
BerlinS3542M,male,Fayum,0.0,-0.24457898310282716,0.07205527046193812,0.0,-0.2007936398374956,0.06184712761599066,0.0,0.18361948850140236,0.0594261214209822,0.0,0.25092305760000877,0.06774033674411639,0.06722365855944772,-0.14794675008912364,0.002055997860810215,0.17379124864075193,-0.00953819474965935,0.0029792890990079837,0.32174831108173235,-0.17340706816885298,-0.06047828614211549,0.19560356200106432,0.08283382081951081,-0.016576253467113146,0.32549451407837177,0.14951066406993713,-0.09449615574282429,0.08227270232019786,0.10396256653764382,0.03598098027072096,-0.06722365855944772,-0.14794675008912364,0.002055997860810215,-0.17379124864075193,-0.00953819474965935,0.0029792890990079837,-0.32174831108173235,-0.17340706816885298,-0.06047828614211549,-0.19560356200106432,0.08283382081951081,-0.016576253467113146,-0.32549451407837177,0.14951066406993713,-0.0944961557428243,-0.08227270232019786,0.10396256653764382,0.035980980270720955
BerlinS3541M,male,Fayum,0.0,-0.2270673050893296,0.08926385474126194,0.0,-0.19605374414218024,0.07135481013540826,0.0,0.15272867630725784,0.0902910648447045,0.0,0.22152325946109205,0.08063928086677764,0.08188470184832315,-0.12292209703444915,0.007793523366282482,0.21620772975474828,0.014196255558869926,-0.0012111658368538542,0.34614580912441695,-0.14993399833105742,-0.06462462767301053,0.1993135634321383,0.0745461358342115,-0.039992194895592525,0.319457501855535,0.12992803337994288,-0.10598472447194747,0.09114536375138914,0.07862022732406217,0.03824468421704573,-0.08188470184832315,-0.12292209703444915,0.007793523366282482,-0.21620772975474828,0.014196255558869924,-0.0012111658368538542,-0.346145809124417,-0.14993399833105742,-0.06462462767301053,-0.19931356343213832,0.0745461358342115,-0.039992194895592525,-0.319457501855535,0.12992803337994288,-0.10598472447194747,-0.09114536375138915,0.07862022732406217,0.03824468421704572
BerlinS3574M,male,Fayum,0.0,-0.22880993477339862,0.08201995970263605,0.0,-0.17527056672135943,0.07188685996475222,0.0,0.1500117171844944,0.07735048968631628,0.0,0.23257015277716864,0.07694250983604844,0.08132865099914768,-0.12247270833908482,-0.00565128018320739,0.23428829451792607,0.004708895099224599,-0.010035506270559866,0.33362879696621583,-0.16777136153669528,-0.06450768365253505,0.18878975347905716,0.07063982947977862,-0.018050080956541183,0.32348611839950775,0.12110906104630066,-0.10218368269479888,0.08670248034054515,0.1045356000170237,0.04632832416276586,-0.08132865099914768,-0.12247270833908482,-0.00565128018320739,-0.2342882945179261,0.004708895099224599,-0.010035506270559866,-0.33362879696621583,-0.16777136153669525,-0.06450768365253505,-0.18878975347905716,0.07063982947977862,-0.018050080956541183,-0.3234861183995077,0.12110906104630066,-0.1021836826947989,-0.08670248034054515,0.10453560001702368,0.04632832416276586
BerlinS3572M,male,Fayum,0.0,-0.24256854431848546,0.0750496311199276,0.0,-0.20546683353510223,0.06302638881626649,0.0,0.1764643556845135,0.05969578640836461,0.0,0.2928707187503986,0.07710359779491353,0.07923544270064417,-0.1556120100053811,0.002188272737488445,0.1765795463553732,-0.015522761067998821,0.0032170998675877947,0.31076966407972223,-0.17522924463536754,-0.06637068528836859,0.1811643710843023,0.09124938846293479,-0.033181153042390304,0.3222266688024382,0.13662231537061803,-0.07841748433795742,0.08749233052315616,0.1078424635845324,0.03512624799390385,-0.07923544270064417,-0.1556120100053811,0.002188272737488445,-0.1765795463553732,-0.015522761067998821,0.0032170998675877947,-0.31076966407972223,-0.17522924463536754,-0.06637068528836859,-0.1811643710843023,0.0912493884629348,-0.033181153042390304,-0.3222266688024382,0.13662231537061806,-0.07841748433795742,-0.08749233052315616,0.1078424635845324,0.03512624799390385
BerlinS3606M,male,Fayum,0.0,-0.2559514476860163,0.07688972369344085,0.0,-0.18984390900384718,0.07127715955018167,0.0,0.17435333962072888,0.07014121061423868,0.0,0.2589661378181714,0.07611185408659948,0.06615238619061883,-0.14932931359552198,0.0022213068288080267,0.18897139872817825,0.0013418521784294393,-0.004893220814702635,0.3226068861332286,-0.16766893161448945,-0.06142643297926374,0.18600279432773825,0.07885889946389524,-0.038912853221475786,0.32419072669862575,0.13649823438826242,-0.07837146127978173,0.08839891206318776,0.10653719880490589,0.034172687494185526,-0.06615238619061883,-0.14932931359552198,0.0022213068288080267,-0.18897139872817828,0.0013418521784294393,-0.004893220814702635,-0.32260688613322863,-0.16766893161448945,-0.06142643297926374,-0.18600279432773825,0.07885889946389524,-0.038912853221475786,-0.3241907266986257,0.13649823438826242,-0.07837146127978173,-0.08839891206318777,0.10653719880490589,0.034172687494185526
BerlinS3608M,male,Fayum,0.0,-0.23606833171454017,0.07786097028612404,0.0,-0.18886159154683352,0.06571106650516034,0.0,0.1574426420994573,0.06983296832824507,0.0,0.24181378478284907,0.08094373782127902,0.09419792033965191,-0.11252288528835791,3.885281385678412E-4,0.2015704429386743,-0.0014253987385502045,7.058753372174342E-4,0.34408635527031656,-0.15775335093923068,-0.060253199506663246,0.1992308935829275,0.06580112409943395,-0.035376321211524175,0.33021280595570923,0.12091964722674298,-0.08198277083885139,0.09063649986971864,0.09781761182949558,0.02934351661084936,-0.09419792033965191,-0.11252288528835791,3.885281385678412E-4,-0.2015704429386743,-0.0014253987385502045,7.058753372174342E-4,-0.34408635527031656,-0.15775335093923065,-0.06025319950666325,-0.19923089358292753,0.06580112409943395,-0.035376321211524175,-0.33021280595570923,0.12091964722674298,-0.0819827708388514,-0.09063649986971865,0.09781761182949558,0.02934351661084936
BerlinS3601M,male,Fayum,0.0,-0.2286793239848004,0.08235187925683449,0.0,-0.18580100439630365,0.05802640728066815,0.0,0.15841994561150402,0.07777574049896542,0.0,0.24832141930628526,0.08553512898223756,0.07212882691659524,-0.12166237416295957,-0.01139935515291841,0.19227586397546065,-0.0010083907133367027,-0.0030063376012458005,0.33867849428397184,-0.16627190855933247,-0.0455852547722055,0.19470686072707263,0.07432640000032559,-0.04978482004332816,0.338912813457812,0.12393631360573963,-0.08285766062383204,0.08765869441987284,0.09454944156122085,0.04078885018417708,-0.07212882691659522,-0.12166237416295957,-0.01139935515291841,-0.19227586397546065,-0.0010083907133367027,-0.003006337601245801,-0.33867849428397184,-0.16627190855933247,-0.0455852547722055,-0.19470686072707263,0.07432640000032559,-0.049784820043328154,-0.338912813457812,0.12393631360573965,-0.08285766062383204,-0.08765869441987283,0.09454944156122085,0.04078885018417708
BerlinS3576M,male,Fayum,0.0,-0.26530771974943446,0.07249293140405828,0.0,-0.20950993852036676,0.05859596185268,0.0,0.16467971059605419,0.046569428775922385,0.0,0.24929664395303347,0.06740758599992908,0.07084555417723133,-0.1411346937911432,0.001137394604534027,0.19147907607834558,0.015821414100705356,0.0022226840694051105,0.334836175405713,-0.166395827757512,-0.054515490177429154,0.185160736463466,0.08630954846240535,-0.021972158369771684,0.32117495795392065,0.13008175928315946,-0.07675133563324388,0.08997481598724509,0.10573845156274177,0.027345951490210657,-0.07084555417723133,-0.1411346937911432,0.001137394604534027,-0.19147907607834558,0.015821414100705353,0.0022226840694051105,-0.3348361754057129,-0.166395827757512,-0.054515490177429154,-0.18516073646346604,0.08630954846240535,-0.02197215836977169,-0.32117495795392065,0.13008175928315946,-0.07675133563324388,-0.08997481598724508,0.10573845156274178,0.027345951490210657
BerlinS3577M,male,Fayum,0.0,-0.2528381653349591,0.0816974736190603,0.0,-0.2031828242456588,0.06068069343652273,0.0,0.13744565690708682,0.0735925953214876,0.0,0.27798267609048133,0.08132852096191952,0.07835763418515017,-0.13408265955837534,-0.008750336462836841,0.19820847297272243,4.955136502448935E-4,-0.006354660618353136,0.31876041401010974,-0.17315587200042343,-0.048246412388647214,0.18370395757147312,0.09080797627662082,-0.025287314998724428,0.32526210584364323,0.13011093580027192,-0.095642600422081,0.07473938331591601,0.10612043412318613,0.0356316832211475,-0.07835763418515015,-0.13408265955837534,-0.008750336462836841,-0.19820847297272243,4.955136502448935E-4,-0.006354660618353137,-0.31876041401010974,-0.17315587200042343,-0.04824641238864721,-0.18370395757147312,0.09080797627662082,-0.025287314998724428,-0.32526210584364323,0.13011093580027192,-0.095642600422081,-0.07473938331591601,0.10612043412318613,0.0356316832211475
BerlinS3595M,male,Fayum,0.0,-0.23341215816411687,0.07178019850360216,0.0,-0.18723338429707445,0.0605320699010109,0.0,0.17554317404823594,0.07931986559723826,0.0,0.2521789412065907,0.07577841512554376,0.0811851048091473,-0.13572467321329462,-0.003384848299847372,0.17840460701781366,-0.0056195596820768825,0.004903462096745549,0.3357764869636277,-0.16287740382700022,-0.06161081124383409,0.18572215199399753,0.06789604179133235,-0.033194457673613835,0.33683431702063565,0.12062680772619423,-0.09187469559515346,0.08728499690101424,0.11216050080802749,0.041456076152005694,-0.0811851048091473,-0.13572467321329462,-0.003384848299847372,-0.17840460701781366,-0.0056195596820768825,0.004903462096745548,-0.3357764869636277,-0.16287740382700022,-0.0616108112438341,-0.18572215199399753,0.06789604179133235,-0.033194457673613835,-0.33683431702063565,0.12062680772619425,-0.09187469559515346,-0.08728499690101424,0.11216050080802749,0.0414560761520057
BerlinS3600M,male,Fayum,0.0,-0.2338209961606295,0.08213066023080598,0.0,-0.1939025884366714,0.07242978841507572,0.0,0.16128694263540355,0.08313155077112519,0.0,0.25315338996375114,0.07595133612324874,0.0787985828370116,-0.1418595518897817,0.009760691935957234,0.1994411780199717,0.01870879835281329,-0.009355361960285804,0.3387659466396896,-0.16559180769501614,-0.06738688447837254,0.18611040829780892,0.07324194593641448,-0.05320894742922447,0.31544738613288437,0.132088164449272,-0.08323342474783968,0.08996635902482779,0.09005407684537105,0.04660225890963748,-0.0787985828370116,-0.1418595518897817,0.009760691935957234,-0.1994411780199717,0.01870879835281329,-0.009355361960285804,-0.3387659466396896,-0.16559180769501614,-0.06738688447837254,-0.18611040829780892,0.07324194593641448,-0.05320894742922447,-0.31544738613288437,0.13208816444927202,-0.08323342474783968,-0.08996635902482779,0.09005407684537105,0.04660225890963748
BerlinS3596M,male,Fayum,0.0,-0.2545347131118707,0.06821198138727803,0.0,-0.20995510671977208,0.06210321411233952,0.0,0.15602315139854528,0.07210557898623529,0.0,0.2660926231087962,0.0576322958264568,0.07311236194317436,-0.14836508809548604,0.00304167151052946,0.19968811555647115,0.01406916277165773,0.005936926233744725,0.31958411272287773,-0.1707545055580768,-0.05667659044862375,0.1920496330654904,0.08556552803357902,-0.03130548289077749,0.31191200022940063,0.14061493917280882,-0.08916978281760747,0.08937036506452367,0.10005698633766805,0.038146723256579626,-0.07311236194317434,-0.14836508809548604,0.00304167151052946,-0.19968811555647115,0.01406916277165773,0.005936926233744725,-0.31958411272287773,-0.17075450555807684,-0.056676590448623734,-0.19204963306549036,0.08556552803357903,-0.03130548289077749,-0.31191200022940063,0.14061493917280882,-0.08916978281760747,-0.08937036506452367,0.10005698633766805,0.038146723256579626
BerlinS3598M,male,Fayum,0.0,-0.2334196054554633,0.06809067725263622,0.0,-0.1753707336489509,0.0587902764038784,0.0,0.19013173100077616,0.09246041696009072,0.0,0.255484850852441,0.09537494136879565,0.062169400176600116,-0.13152344104530367,-0.007158944897586065,0.19534420165884422,-0.004886083743848136,-0.0039017195323308987,0.31313592787322475,-0.16736252242843525,-0.0575879627668202,0.18693970310099836,0.07697126624379014,-0.0223255936248115,0.3504286678072948,0.1017500814896105,-0.11239534819134075,0.08870048462955388,0.10663757810978503,0.046011413020188824,-0.06216940017660011,-0.13152344104530367,-0.007158944897586065,-0.19534420165884422,-0.004886083743848136,-0.0039017195323308987,-0.31313592787322475,-0.16736252242843525,-0.0575879627668202,-0.18693970310099836,0.07697126624379014,-0.0223255936248115,-0.35042866780729487,0.10175008148961048,-0.11239534819134075,-0.08870048462955388,0.10663757810978501,0.046011413020188824
BerlinS3583M,male,Fayum,0.0,-0.2521794123756099,0.08435685131119307,0.0,-0.18942617213259244,0.06703724234050737,0.0,0.15299472537779074,0.10029963679628692,0.0,0.25990251578349133,0.10082015891085416,0.07806369779769981,-0.1265596742454092,0.002666474611479515,0.18799612993536377,0.0030079040425356027,-0.0066904670419073295,0.32192749860785136,-0.1572211324852959,-0.05418403705642898,0.1977301775676738,0.06622115098558493,-0.036461371664732865,0.3233356951680505,0.13382601950009876,-0.12542141025754353,0.09095184901865819,0.09507990387594595,0.04383386672971245,-0.07806369779769982,-0.1265596742454092,0.002666474611479515,-0.1879961299353638,0.0030079040425356027,-0.0066904670419073295,-0.3219274986078514,-0.1572211324852959,-0.054184037056428984,-0.1977301775676738,0.06622115098558493,-0.036461371664732865,-0.3233356951680505,0.13382601950009876,-0.1254214102575435,-0.09095184901865817,0.09507990387594592,0.043833866729712456
